time_stamp,group,sub_jap,sub_trad_en,sub_trad_sp
0:02:48.49,ai,だが　君たちも目に入ると危ない,but if it gets in your eyes it's dangerous for you too.,pero si les entra a ustedes en los ojos es peligroso.
0:02:52.18,ai,先生を殺す以外の目的で室内での発砲はしないように,Do not fire indoors for any purpose other than killing Sensei.,No disparen dentro del aula con otro fin que no sea matar al profesor.
0:02:57.51,ai,殺せるといいですね　卒業までに,Hopefully you'll be able to kill him before graduation.,Ojalá lo maten antes de graduarse.
0:03:02.02,ai,さあ　銃と弾を片付けましょう,"Now, put away your guns and ammo.","Bien, guarden las armas y las balas."
0:03:04.83,ai,授業を始めます,Class will begin.,Empezaremos la clase.
0:03:08.08,ai,椚ヶ丘中学校３-Eは　暗殺教室,"Kunugigaoka Middle School, Class 3-E: Assassination Classroom.",La clase 3-E de la escuela Kunugigaoka es… el aula de asesinato.
0:03:13.64,ai,始業のベルが　今日も鳴る,The starting bell rings again today.,Suena la campana; otro día comienza.
0:04:56.48,ai,はい　ここで問題です,"All right, question time.","Bien, pregunta ahora."
0:04:58.90,ai,磯貝君,Isogai.,Isogai-kun.
0:05:00.27,ai,はい,Yes.,Sí.
0:05:01.23,ai,この4本の触手のうち　仲間外れは,Which of these four tentacles is the odd one out?,"De estos cuatro tentáculos, ¿cuál es el intruso?"
0:05:04.39,ai,ええと　青い触手,Um… the blue tentacle.,Eh… el tentáculo azul.
0:05:06.71,ai,正解　青の例文の「WHO」だけが関係詞です,"Correct. In the blue example, only ""WHO"" is a relative pronoun.","Correcto. En la frase azul, ""WHO"" es el único pronombre relativo."
0:05:11.39,ai,関係代名詞は直前の名詞を修飾し,"A relative pronoun modifies the noun immediately before it,",El pronombre relativo modifica el sustantivo inmediatamente anterior
0:05:14.40,ai,ここでは「who is standing over there」が,"here, ""who is standing over there""","aquí ""who is standing over there"""
0:05:17.55,ai,前の「the boy」少年を説明しています,"describes the preceding ""the boy.""","describe al sustantivo anterior ""the boy""."
0:05:12.18,ai,ねえ　渚,"Hey, Nagisa.","Oye, Nagisa."
0:05:16.12,ai,昼間だけど　出てるね　三日月,"It's daytime, but the crescent moon is out.","Es de día, pero la media luna está ahí."
0:05:21.41,ai,何で僕らがこんな状態になったのか,How did we end up like this?,Por qué estamos así…
0:05:25.49,ai,３年生の始め,"At the start of our third year,",A comienzos de tercero.
0:05:27.39,ai,僕らは二つの事件に同時に遭った,we experienced two incidents at once.,Sufrimos dos incidentes al mismo tiempo.
0:05:45.82,ai,一つ目は　その日突然　月が爆発して三日月形になってしまったこと,The first was that the moon suddenly exploded and became a crescent.,Primero: ese día la luna explotó de repente y quedó en forma de media luna.
0:05:55.23,ai,番組の途中ですが　ここで臨時ニュースです,We interrupt this program for breaking news.,Interrumpimos la programación con noticias de última hora.
0:05:58.27,ai,つい先ほど　月が７割方蒸発し　失われたとの情報が入りました,Just now we received reports that roughly 70% of the moon has evaporated and been lost.,Hace un momento llegó información: la luna se ha evaporado en un 70% y se ha perdido.
0:06:04.49,ai,繰り返します,We repeat —,Repito:
0:06:05.70,ai,われわれはもう一生三日月しか見られないということでしょうか,does this mean we'll only ever see a crescent moon for the rest of our lives?,¿Significa esto que solo veremos medias lunas por el resto de nuestras vidas?
0:06:10.74,ai,そして　二つ目の事件が　これ,And the second incident is this:,Y el segundo incidente es esto:
0:06:13.88,ai,初めまして　私が月をやった犯人です,Nice to meet you. I am the one who did the moon.,Mucho gusto. Yo soy el que destruyó la luna.
0:06:20.93,ai,来年には　地球もやる予定です,I plan to do the Earth next year.,El próximo año planeo hacer lo mismo con la Tierra.
0:06:23.54,ai,君たちの担任になったので　どうぞよろしく,"Since I'm your homeroom teacher now, pleased to meet you.",Soy su nuevo profesor; un gusto.
0:06:28.13,ai,まず五六カ所ツッコませろ,"First, let me poke a few holes in that.","Primero, déjenme hacer unas cuantas aclaraciones."
0:06:30.43,ai,クラス全員　そう思った,The whole class thought so.,Toda la clase pensó lo mismo.
0:06:34.04,ai,防衛省の烏間という者だ,I'm a man named Kuruma from the Defense Ministry.,Soy Kuruma del Ministerio de Defensa.
0:06:36.53,ai,まずは　ここからの話は国家機密だと理解いただきたい,"First, understand that what's about to be said is a state secret.",Entiendan que lo que diré es secreto de estado.
0:06:43.72,ai,単刀直入に言う,I'll be blunt.,Iré al grano.
0:06:45.84,ai,この怪物を君たちに殺してほしい,I want you to kill this creature.,Quiero que maten a este monstruo.
0:06:50.86,ai,えっと　何っすか,Uh… what?,Eh… ¿qué?
0:06:53.87,ai,そいつ　攻めてきた宇宙人か何かっすか,Is that thing an alien invader or something?,¿Es un alienígena invasor o qué?
0:06:56.38,ai,失礼な,How rude.,Qué falta de respeto.
0:06:57.30,ai,生まれも育ちも地球ですよ,"It was born and raised on Earth, you know.","Nació y creció en la Tierra, ¿sabes?"
0:07:00.21,ai,地球,Earth.,En la Tierra.
0:07:01.58,ai,詳しいことを話せないのは申し訳ないが,"Sorry I can't explain details, but","Lamento no poder dar más detalles,"
0:07:04.35,ai,こいつが言ったことは真実だ,what he says is true.,pero lo que él dice es verdad.
0:07:06.81,ai,月を壊したこの生物は,The being that destroyed the moon,Esta criatura que destruyó la luna
0:07:09.00,ai,来年の三月　地球をも破壊する,will destroy the Earth in March next year.,destruirá la Tierra en marzo del próximo año.
0:07:14.33,ai,このことを知っているのは各国首脳だけ,Only world leaders know this.,Solo los líderes mundiales lo saben.
0:07:18.07,ai,こいつの存在が公になれば　世界はパニックに陥るだろう,"If its existence became public, the world would panic.","Si su existencia se hace pública, el mundo entraría en pánico."
0:07:23.21,ai,そうなる前に秘密裏にこいつを殺さなければならない,"Before that happens, we must secretly kill it.",Debemos matarlo en secreto antes de que eso ocurra.
0:07:27.69,ai,つまり　暗殺だ,In other words: assassination.,Es decir: asesinato.
0:07:30.42,ai,だが　こいつは…,"However, this thing…",Pero este ser…
0:07:31.92,ai,とにかく速い,is unbelievably fast.,es extremadamente rápido.
0:07:33.43,ai,殺すどころか,"Far from being killable,","Ni siquiera matarlo,"
0:07:35.43,ai,眉毛の手入れをされている始末だ,it's grooming its eyebrows while we're at it.,terminó arreglándole las cejas (mientras lo atacaban).
0:07:37.98,ai,丁寧にな,Very polite about it.,Con delicadeza.
0:07:41.79,ai,満月を三日月に変えるほどのパワーを持つ超生物だ,It's a super-being with power enough to turn a full moon into a crescent.,Es un superser con poder suficiente para convertir luna llena en media luna.
0:07:45.91,ai,最高速度はマッハ20,Its top speed is Mach 20.,Su velocidad máxima es Mach 20.
0:07:48.38,ai,つまり　こいつが本気で逃げれば,"So if it really tries to escape,","Es decir, si se esfuerza por huir,"
0:07:51.52,ai,われわれは破滅の時まで　手も足も出ない,we won't be able to stop it until the end of the world.,no podremos alcanzarlo jamás.
0:07:55.90,ai,まあ　それでは面白くないのでね,"Well, that wouldn't be interesting, so—","Pero eso sería aburrido, así que…"
0:07:58.61,ai,私から国に提案したのです,I made a proposal to the government.,propuse algo al gobierno.
0:08:01.25,ai,殺されるのはごめんですが,"I don't want to be killed myself, but","No quiero que me maten,"
0:08:03.54,ai,椚ヶ丘中学校　3年E組の担任ならやってもいいと,I'd be willing to be the homeroom teacher of Kunugigaoka Middle School's 3-E.,pero acepté ser profesor de la 3-E de Kunugigaoka.
0:08:08.08,ai,いや　なんで,"Wait, why?",¿Por qué?
0:08:09.53,ai,こいつの狙いは分からん,We don't know its motives.,No sabemos cuál es su objetivo.
0:08:11.72,ai,しかし　われわれ政府は,"However, our government","Sin embargo, nosotros en el gobierno"
0:08:13.63,ai,君たち生徒に危害を加えないことを条件にやむなく承諾した,reluctantly agreed on the condition it wouldn't harm you students.,aceptamos con reserva con la condición de no dañar a los alumnos.
0:08:18.86,ai,理由は二つ,There are two reasons.,Hay dos razones.
0:08:20.41,ai,教師として毎日教室に来るのなら　監視ができる,"If it comes to class every day as a teacher, we can monitor it.","Si viene a clase todos los días como profesor, podemos vigilarlo."
0:08:24.24,ai,何よりも,And more importantly—,"Y, sobre todo,"
0:08:25.94,ai,30人もの人間が　至近距離からこいつを殺すチャンスを得る,thirty people get a chance to kill it from close range.,treinta personas tendrían la oportunidad de matarlo desde muy cerca.
0:08:33.36,ai,中村さん,Nakamura.,Nakamura-san.
0:08:35.43,ai,暗殺は勉強の妨げにならないときにと言ったはずです,I said assassinations should not interfere with studies.,Dije que el asesinato no debe interferir con los estudios.
0:08:38.97,ai,すみません,Sorry.,Lo siento.
0:08:40.14,ai,罰として後ろで立って受講しなさい,"As punishment, stand at the back and observe class.","Como castigo, quédate de pie atrás durante la clase."
0:08:43.96,ai,なんでこんな怪物がうちの担任に,Why did a monster like this become our teacher?,¿Por qué un monstruo así es nuestro profesor?
0:08:46.95,ai,どうして僕らが暗殺なんか…,Why are we supposed to assassinate…,¿Por qué tenemos que asesinar?
0:08:49.70,ai,そんな声は　この条件でかき消えた,Those protests were drowned out by the terms.,Esa protesta se apagó con las condiciones impuestas.
0:08:53.80,ai,成功報酬は100億円,The success reward is 10 billion yen.,La recompensa por el éxito es de 10 mil millones de yenes.
0:08:57.41,ai,当然の額だ,A natural amount.,Una suma justa.
0:08:59.60,ai,暗殺の成功は冗談抜きで地球を救うことなのだから,Succeeding in the assassination literally saves the Earth.,"Porque matar al objetivo significaría, sin broma, salvar la Tierra."
0:09:04.58,ai,幸いなことに　こいつは君たちをなめきっている,"Fortunately, it underestimates you.","Afortunadamente, este tipo subestima a ustedes."
0:09:08.28,ai,見ろ　緑のしましまになったときは　なめている顔だ,"Look — when its stripes turn green, that's a face of mockery.","Miren, cuando su cara se torna rayada de verde, está despreciándolos."
0:09:11.96,ai,どんな皮膚だよ,What kind of skin is that?,Qué tipo de piel es esa…
0:09:13.09,ai,当然でしょう,Naturally.,Naturalmente.
0:09:14.66,ai,国がやれない私を　君たちがやれるわけがない,"If the country couldn't do it, you certainly can't.","Si el país no pudo, menos aún ustedes podrían."
0:09:18.45,ai,最新鋭の戦闘機に襲われた時も,"Even when attacked by the latest fighter jets,","Incluso cuando fue atacado por cazas de última generación,"
0:09:29.24,ai,逆に空中でワックスをかけてやりましたよ,it was waxing itself midair.,él me dio una manicura en pleno aire.
0:09:32.06,ai,だからなぜ手入れする,So why is it grooming itself?,"Entonces, ¿por qué lo arregla?"
0:09:34.05,ai,君たちにはなめているこいつの隙をあわよくば突いてほしい,I want you to exploit any opening where it underestimates you.,Quiero que aprovechen cualquier descuido de ese que los desprecia.
0:09:38.92,ai,人間には無害で　こいつには効く武器と弾を支給する,We'll supply weapons and rounds that are harmless to humans but effective on it.,Les daremos armas y balas que son inofensivas para humanos pero eficaces contra él.
0:09:43.63,ai,君たちの家族や友人には絶対秘密だ,Keep this absolutely secret from family and friends.,Esto debe permanecer absolutamente en secreto para sus familias y amigos.
0:09:47.19,ai,とにかく時間がない,"In any case, there's no time.",No hay tiempo.
0:09:48.99,ai,地球が消えれば　逃げる場所など　どこにもない,"If Earth is gone, there will be nowhere to run.","Si la Tierra se destruye, no habrá lugar a donde huir."
0:09:52.85,ai,そういうことです,That's the situation.,Eso es todo.
0:09:54.58,ai,さあ　皆さん　残された1年を有意義に過ごしましょう,"Now then, spend the remaining year meaningfully.","Bien, pasen el año que les queda de manera significativa."
0:10:02.13,ai,残された時間は1年,The time left is one year.,Les queda un año.
0:10:04.73,ai,僕たちがこいつの暗殺に成功しないと,"If we don't succeed in assassinating it,","Si no logramos asesinarlo,"
0:10:08.30,ai,地球が壊される,the Earth will be destroyed.,la Tierra será destruida.
0:10:16.94,ai,昼休みですね,It's lunch break.,Es hora del recreo.
0:10:18.84,ai,先生　ちょっと中国に行ってマーボー豆腐を食べてきます,"Teacher, I'm going to China for a bit to eat mapo tofu.","Profesor, voy a China un momento a comer mapo tofu."
0:10:23.48,ai,暗殺希望者がもしいれば　携帯で呼んでください,"If anyone wants to attempt an assassination, call me on your cell.","Si alguien quiere intentar el asesinato, llámenme al móvil."
0:10:29.87,ai,えーと　マッハ20だから,"Um, it's Mach 20, so—",Eh… porque va a Mach 20.
0:10:32.98,ai,マーボーの本場　四川省まで10分くらい,"The mapo capital, Sichuan, is about ten minutes away.","Tardaría como 10 minutos en ir a Sichuan, la cuna del mapo."
0:10:36.70,ai,確かにあんなもん　ミサイルでも落とせんわな,"Indeed, you can't take something like that down with missiles.","Cierto, ni un misil podría con eso."
0:10:40.54,ai,しかも　あのタコ　音速飛行中にテストの採点までしてるんだぜ,And that octopus grades tests even while flying at supersonic speed.,"Además, ese pulpo corrige exámenes mientras vuela a velocidad supersónica."
0:10:44.67,ai,マジで,Seriously.,En serio.
0:10:45.99,ai,俺なんかイラスト付きで返ってきた,Mine came back with illustrations.,A mí me devolvió el examen con ilustraciones.
0:10:48.47,ai,てか　あいつ　何げに教えてるの　うまくない,"By the way, he's actually pretty good at teaching.","Y en realidad, da clase sorprendentemente bien."
0:10:51.27,ai,わかる,I know.,Sí.
0:10:52.40,ai,放課後に数学教わって　次のテストの点　よかったもん,I got math help after school and did better on the next test.,Me enseñó matemáticas después de clase y me fue mejor en el examen.
0:10:56.93,ai,まっ　でもさ,"Still,","Bueno, pero"
0:10:59.61,ai,しょせん俺ら　E組だしな,we're after all Class E.,al fin y al cabo somos la clase E.
0:11:02.34,ai,頑張っても仕方ねぇけど,"Even if we try, it might not help.","No tiene sentido esforzarse, supongo."
0:11:05.10,ai,そう　タコ型の超生物で暗殺のターゲット,Yeah — an octopus-like super-being is our assassination target.,Sí: un superser con forma de pulpo es nuestro objetivo.
0:11:10.13,ai,なのに,Yet,"Y sin embargo,"
0:11:11.56,ai,あの先生はなぜか普通に先生している,that teacher somehow just acts like a normal teacher.,ese profesor actúa como un profesor normal.
0:11:15.87,ai,僕らも同じ　即席の殺し屋であるのを除けば　普通の生徒だ,"We're normal students, except that we're amateur assassins.","Nosotros también somos estudiantes normales, salvo que somos asesinos improvisados."
0:11:21.77,ai,けど　僕らE組は　少しだけ普通と違う,But Class E is a little different from normal.,Pero la clase E es un poco distinta al resto.
0:11:29.06,ai,おい　渚,"Hey, Nagisa.","Oye, Nagisa."
0:11:31.32,ai,ちょっと付き合えよ,Come with me for a bit.,Vente conmigo un momento.
0:11:32.93,ai,暗殺の計画　進めようぜ,Let's move the assassination plan forward.,Avancemos con el plan de asesinato.
0:11:39.87,ai,あのタコ　機嫌によって顔の色が変わるだろ,"That octopus changes facial color depending on its mood, right?",Ese pulpo cambia el color de su cara según su humor.
0:11:43.92,ai,観察しとけって言ったやつ　できてるか,Did the person I told to observe do it?,"¿El que dijo ""obsérvalo"", lo hizo?"
0:11:47.21,ai,一応,Sort of.,Más o menos.
0:11:48.84,ai,余裕な時は　緑のしましまなのは知ってるよね,"You know when it's relaxed, it's green-striped, right?","Sabemos que cuando está relajado tiene rayas verdes, ¿no?"
0:11:53.34,ai,生徒の解答が間違っていたら暗い紫,"If a student's answer is wrong, it's dark purple.","Si un alumno se equivoca, su color es púrpura oscuro."
0:11:57.06,ai,正解だったら明るい朱色,"If correct, a bright vermilion.","Si aciertan, se pone rojo brillante."
0:11:59.97,ai,面白いのは昼休みの後で…,The interesting part is after lunch…,Lo interesante es después del recreo…
0:12:02.13,ai,俺は知らなくていいんだよ,I don't need to know.,No necesito saberlo.
0:12:05.05,ai,作戦がある,I have a plan.,Tengo un plan.
0:12:06.79,ai,あいつが一番油断してる顔の時に　お前がやりに行け,Go for it when it's showing its most careless expression.,Ve cuando tenga la cara más despreocupada y tú atácale.
0:12:11.55,ai,ぼ…僕が,M-me?,Y-yo…
0:12:13.20,ai,でも…,But…,Pero…
0:12:13.83,ai,いい子ぶってんじゃねえよ,Don't act like a goody-two-shoes.,Deja de hacerte el buen chico.
0:12:15.95,ai,俺らはE組だ,We're Class E.,Somos la clase E.
0:12:17.93,ai,進学校で有名なこの学校のレベルについていけなかった脱落組,We're the dropouts who couldn't keep up at this prestigious school.,Somos los rezagados que no pudieron seguir el ritmo de esta prestigiosa escuela.
0:12:22.98,ai,通称　エンドのE組,"Commonly known as the ""End"" — Class E.",Conocidos como la clase E del fin.
0:12:27.72,ai,毎日山の上の隔離校舎まで通わされて,"We're forced to commute every day to the isolated campus on the hill,",Nos obligan a ir cada día al edificio aislado en la cima.
0:12:31.31,ai,あらゆる面でカスみたいに差別されてる,and discriminated against in every way like trash.,Somos discriminados en todo aspecto.
0:12:35.15,ai,落ちこぼれの俺らが100億円稼ぐチャンスなんて,A chance for us dropouts to earn 10 billion yen,"Una oportunidad de ganar 10 mil millones no volverá para nosotros, los fracasados."
0:12:38.71,ai,この先　一生回ってこねえぞ,will never come around again in our lives.,No nos va a volver a ocurrir en la vida.
0:12:41.90,ai,抜け出すんだよ　このクソみてえな状況から,Get out of this shitty situation.,Hay que escapar de esta situación de mierda.
0:12:46.41,ai,たとえ　どんな手を使ってもな,By any means necessary.,Aunque sea por cualquier medio.
0:12:51.03,ai,しくじんなよ　渚君,"Don't screw up, Nagisa.","No la cagues, Nagisa."
0:12:54.67,ai,渚のやつ　E組行きだってよ,Nagisa's been sent to Class E.,Dicen que mandaron a Nagisa a la clase E.
0:12:58.88,ai,終わったな　あいつ,That's it for him.,Se jodió.
0:13:01.22,ai,俺　あいつのアドレス消すわ,I'm deleting his contact.,Voy a borrar su contacto.
0:13:03.49,ai,俺も,Me too.,Yo también.
0:13:04.41,ai,同じレベルだと思われたくないし,I don't want to be thought of as on the same level.,No quiero que me comparen con él.
0:13:15.85,ai,ただ今　帰りました,I'm back.,Acabo de volver.
0:13:17.38,ai,お…　おかえり　先生,"O-oh, welcome back, Sensei.","B-bienvenido de nuevo, profesor."
0:13:20.14,ai,どうしたの　そのミサイル,What's with that missile?,"¿Qué es eso, ese misil?"
0:13:22.24,ai,お土産です,It's a souvenir.,Un souvenir.
0:13:23.44,ai,日本海で　自衛隊に待ち伏せされまして,I was ambushed by the Self-Defense Forces in the Sea of Japan.,Me tendieron una emboscada las Fuerzas de Autodefensa en el Mar de Japón.
0:13:26.54,ai,た…　大変ですね　ターゲットだと,Th-that's terrible if you're a target.,"Q-qué grave, si eras el objetivo."
0:13:29.39,ai,いえいえ　皆から狙われるのは力を持つ者の証しですから,"No, no — being targeted by everyone is proof of power.","No, ser blanco de todos es señal de tener poder."
0:13:34.79,ai,さっ　5時間目を始めますよ,"Now then, let's start fifth period.","Bien, empezaremos la quinta hora."
0:13:41.90,ai,はい,Yes.,Sí.
0:13:43.87,ai,先生には　分からないよね,"You wouldn't understand, Sensei.","El profesor no lo entiende, ¿verdad?"
0:13:46.59,ai,みんなから　暗殺のターゲットにされるってことは,Being the target of everyone's assassination attempts,Ser objetivo de intentos de asesinato por parte de todos
0:13:49.89,ai,裏を返せば　みんなに力を認められているってことだ,on the flip side means everyone acknowledges your strength.,implica que todos reconocen tu poder.
0:13:55.11,ai,分からないよね　そんな怪物に,You wouldn't understand the feelings of someone who is no longer expected or feared by such a monster…,No lo entendería esa criatura.
0:13:58.31,ai,期待も警戒もされなくなった　認識さえされない人間の気持ちなんて…,"the feelings of a person who is no longer expected, watched, or even recognized…",Lo que siente una persona ignorada — sin expectativas ni vigilancia — es…
0:14:06.52,ai,お前のおかげで　俺の評価まで　落とされたよ,Because of you my reputation dropped too.,"Por tu culpa, hasta mi reputación ha caído."
0:14:10.32,ai,唯一　よかったのは　もうお前を見ずに済むことだ,The only good thing is I don't have to see you anymore.,La única ventaja es no tener que verte más.
0:14:19.62,ai,殺せるかもしれない,Maybe I could kill him.,Puede que pueda matarlo.
0:14:21.63,ai,だって　この先生にも僕の姿は　見えてないから,"After all, this teacher can't even see me.",Porque este profesor tampoco puede verme.
0:14:36.46,ai,はい　それでは　お題に沿って短歌を作ってみましょう,"All right then, let's compose a tanka following the theme.","Bien, ahora compongan un tanka acorde al tema."
0:14:41.60,ai,ラスト７文字を「触手なりけり」で締めてください,"End the last seven syllables with ""shokushu narikeri"" (""…are tentacles"").","Terminen los últimos siete caracteres con ""触手なりけり"" (ser tentáculos)."
0:14:46.65,ai,「触手なりけり」ですか,"""…are tentacles,"" huh?","¿""触手なりけり""?"
0:14:48.94,ai,はい　書けた人は先生の所へ持ってきなさい,"Yes. Those who finished, bring them to Sensei.","Sí. Quien lo haya escrito, tráigalo al profesor."
0:14:52.72,ai,チェックするのは　文法の正しさと触手を美しく表現できたか,I'll check for grammatical correctness and whether the tentacles were expressed beautifully.,Verificaré la gramática y si logran expresar la belleza de los tentáculos.
0:14:58.16,ai,例文です,Here's an example.,Ejemplo:
0:14:59.81,ai,花さそふ　嵐の庭の雪ならではえゆくものは触手なりけり,"Flower-inviting / In the storm-garden's snow, what departs is / indeed tentacles.","Invitando flores, la nieve del jardín tempestuoso — lo que se va es un tentáculo."
0:15:08.22,ai,「触手だったのだなぁ」って…,"Like, ""So it was tentacles, huh…""","""¡Ah, era un tentáculo..."""
0:15:10.51,ai,できた者から　今日は　帰ってよし,Those who finish may go home today.,Los que lo terminen pueden irse a casa hoy.
0:15:13.28,ai,そんなの思い付かないよ,I can't think of anything like that.,No se me ocurre nada así.
0:15:15.32,ai,ほーら　ほら　ヌルヌル　素晴らしい句が湧いてきませんか,"Come on, slime, won't a wonderful verse rise up?","Venga, venga, ¿no les surge un verso resbaladizo y magnífico?"
0:15:19.31,ai,ヌルヌルヌルヌルヌルヌル…,Slime slime slime slime slime…,"Resbaloso, resbaloso…"
0:15:21.92,ai,ヌルヌル　うるせえよ,Shut up with the slime.,"""Resbaloso"", cállate."
0:15:23.48,ai,先生　質問,"Teacher, question.","Profesor, pregunta."
0:15:26.14,ai,何ですか　茅野さん,Yes? Chino?,"¿Sí, Chino?"
0:15:28.14,ai,いまさらなんだけどさ　先生の名前　何ていうの,"It's late to ask, but what's your name, Sensei?","Es tarde, pero ¿cómo se llama el profesor?"
0:15:32.85,ai,他の先生と区別するとき不便だよ,It's inconvenient when distinguishing from other teachers.,Es incómodo distinguirlo de otros profesores.
0:15:35.85,ai,名前…　ですか,A name… huh?,Un nombre... ¿eh?
0:15:38.05,ai,そういやぁ…,Now that you mention it…,Ahora que lo dices...
0:15:39.21,ai,名乗ってないね,I haven't introduced myself.,No se ha presentado.
0:15:41.90,ai,名乗るような名前はありませんねぇ,There's no name worth announcing.,No tiene un nombre digno de presentarse.
0:15:44.42,ai,何なら　皆さんで　付けてください,"If you like, you may give me one.","Si quieren, pónganle uno ustedes."
0:15:46.82,ai,付けていいんだ,We can name you?,¿Podemos ponerle nombre?
0:15:48.07,ai,でも　今は　課題に集中ですよ,"But for now, focus on the assignment.",Pero ahora concéntrense en la tarea.
0:15:50.90,ai,はーい,Okay.,¡Sí!
0:15:52.25,ai,では　先生は　その間　一休みを,Then I'll take a little rest in the meantime.,"Bien, el profesor descansará mientras tanto."
0:16:03.04,ai,おっ　もうできましたか　渚君,"Oh — already done, Nagisa?","Oh, ¿ya terminaste, Nagisa?"
0:16:12.35,ai,昼食の後で　僕らが眠くなるころに,"After lunch, when we begin to get sleepy,","Después del almuerzo, cuando nos dé sueño,"
0:16:15.22,ai,先生の顔が薄いピンクになるときがある,there are times when Sensei's face turns a pale pink.,hay momentos en que la cara del profesor se vuelve rosa pálido.
0:16:19.51,ai,茅野の質問への反応も少し遅れた,His reaction to Chino's question was also a bit delayed.,Su reacción a la pregunta de Chino también fue algo tardía.
0:16:22.79,ai,たぶん　先生も一番　油断する時間なんだ,That’s probably when Sensei is most off guard.,Probablemente ese es el momento en que el profesor más se confía.
0:16:29.41,ai,この進学校で　落ちこぼれた僕らは思う,We dropouts at this elite school think—,"Nosotros, los rezagados de esta escuela de élite, pensamos"
0:16:33.38,ai,どこかで見返さなきゃ,we need to get our revenge somewhere.,que debemos demostrar algo en algún lugar.
0:16:35.44,ai,やればできると　親や　友達や　先生たちを,"To make our parents, friends, and teachers say ""You can do it.""","Para que padres, amigos y profesores crean que podemos lograrlo."
0:16:41.16,ai,やればできると…,"""You can do it…""","""Si te esfuerzas, puedes..."""
0:16:46.92,ai,言ったでしょう もっと　工夫を…,You said it — be more creative…,Te dijeron: sé más ingenioso…
0:16:50.09,ai,認めさせなきゃ…,We must make them recognize us…,Debemos hacer que nos reconozcan.
0:16:52.92,ai,どんな手を使っても…,By any means…,Por cualquier medio…
0:17:02.59,ai,しゃーっ,Ha—!,¡Sí!
0:17:03.85,ai,やったぜー,Nailed it!,¡Lo hice!
0:17:04.91,ai,100億円いただき,Got the 10 billion yen.,Conseguí los 10 mil millones.
0:17:04.97,ai,渚,Nagisa.,Nagisa.
0:17:07.35,ai,ざまあみろ,Serves him right.,Toma eso.
0:17:08.41,ai,寺坂　何やったんだ,"Terasaka, what did you do?","Terasaka, ¿qué hiciste?"
0:17:10.88,ai,こいつも自爆テロは予想してなかったろ,He probably didn't expect a suicide bombing either.,Él tampoco esperaba un suicidio explosivo.
0:17:13.29,ai,ちょっと　渚に　何　持たせたのよ,What did you make Nagisa carry?,¿Qué le diste a Nagisa para que lo llevara?
0:17:16.81,ai,おもちゃの手榴弾だよ,A toy grenade.,Era una granada de juguete.
0:17:19.19,ai,ただし　火薬を使って威力を上げてある,Although we increased its power with real powder.,Pero con pólvora para aumentar su efecto.
0:17:22.74,ai,300発の対先生弾がすげえ速さで飛び散るようにな,It made 300 anti-Sensei rounds scatter at crazy speed.,Hizo que 300 balas contra el profesor estallaran a enorme velocidad.
0:17:27.94,ai,人間が死ぬ威力じゃねえよ,It's not lethal to humans.,No tiene poder para matar a un humano.
0:17:30.42,ai,俺の100億で　治療費くらい…,"My 10 billion covers treatment costs, at least…","Con mis 10 mil millones cubriría gastos médicos, más o menos…"
0:17:35.59,ai,無傷　やけど一つ負ってねえのか,"No injuries, not a single burn?","Está ileso, ni una quemadura."
0:17:38.56,ai,それに　何だ　この膜,And what's with this membrane?,"Y además, ¿qué es esta membrana?"
0:17:40.89,ai,タコの死体に　つながっ…,It's connected to the octopus's corpse…,Conectada al cadáver del pulpo…
0:17:41.77,ai,実は　先生　月に１度ほど　脱皮をします,"Actually, Sensei sheds his skin about once a month.","En realidad, el profesor muda la piel aproximadamente una vez al mes."
0:17:45.94,ai,脱いだ皮を渚君にかぶせて守りました,I covered Nagisa with the shed skin to protect him.,Le puse la piel que mudó sobre Nagisa para protegerlo.
0:17:51.51,ai,月1で使える　先生の奥の手です,It's Sensei's secret technique usable once a month.,"Es el recurso secreto del profesor, usable una vez al mes."
0:17:58.21,ai,寺坂　吉田　村松,"Terasaka, Yoshida, Muramatsu.","Terasaka, Yoshida, Muramatsu."
0:18:03.80,ai,先生の顔は　顔色を見るまでもなく…,You could tell Sensei's mood without checking his complexion…,"El rostro del profesor, sin siquiera mirar su color…"
0:18:12.76,ai,真っ黒,pitch black.,está completamente negro.
0:18:14.56,ai,ど怒りだ,Furious.,Está furioso.
0:18:15.66,ai,首謀者は　君ら３人だろ,"You three are the ringleaders, right?","Ustedes tres son los instigadores, ¿no?"
0:18:19.59,ai,いっ　いや…,N-no…,N-no…
0:18:20.82,ai,渚が勝手に…,Nagisa acted on his own…,Nagisa actuó por su cuenta…
0:18:29.08,ai,いなく…,He's gone…,No está…
0:18:34.05,ai,俺らんちの表札,Our family nameplate—,El nombre de mi casa…
0:18:36.21,ai,政府との契約ですから　先生は　決して君たちに危害は加えない,"By contract with the government, Sensei will never harm you.",Hay un contrato con el gobierno: el profesor jamás dañará a los estudiantes.
0:18:41.67,ai,が　しかし…,But — however…,"Pero, sin embargo…"
0:18:44.55,ai,次　また　今のような方法で暗殺に来たら,"Next time you try an assassination the way you did just now,","Si vienen la próxima vez con un método como el anterior,"
0:18:49.23,ai,君たち以外には何をするか分かりませんよ,I don't know what he'll do to anyone else.,no sé qué hará con otros que no sean ustedes.
0:18:53.19,ai,家族や友人…　いいや,"Family or friends… no,","Sus familias y amigos… mejor dicho,"
